1.2760754	0.33155337	-1.2916253	-3.775472	2.5543149	0.16912058	-0.060904715	3.3373199
-4.390747	-5.1391478	0.7346956	1.5582657	-9.460554	3.3798246	-4.602135	-7.190039
3.4950984	-1.8377895	3.1628847	-1.3995249	-0.4453251	-3.333166	2.1141431	2.6970608
-3.0258918	-1.618554	5.0482116	0.8130111	-9.460827	0.5135184	-2.1048954	0.46157515
0.41486183	-5.223855	0.27764693	-0.9614028	1.0500045	1.8315358	1.8902574	2.3120596
2.1605458	-0.002770557	2.4087582	-1.9745027	-1.2992244	0.48233467	4.5596232	1.1136088
1.2957373	-0.61190194	1.2104937	2.0742884	-2.800685	-1.0363808	-0.87016743	2.6222365
-1.7078066	-0.34979728	-2.0920358	-4.0027184	0.15436909	2.5134356	-2.861956	1.4279449
1.4403881	-1.5763638	-1.1226691	3.3531675	-0.398377	2.8671052	3.1175716	0.78797716
0.7294672	-3.858193	-3.9951217	2.4672866	0.19490555	2.439598	-3.1046822	1.3626535
1.7019422	3.8181	-1.6863451	-1.9868726	-0.7419054	0.37680715	-1.2399683	1.499108
2.81612	4.325719	-3.7758594	4.128105	0.40367228	4.1036444	1.7564846	6.6354485
-0.6647024	4.3350596	-0.25529012	5.2263846	4.110678	0.48915583	6.926271	0.9557243
3.2231476	0.48065266	-1.9825236	-2.396504	1.3793355	2.3717854	2.631545	1.7023594
5.556907	-3.0688014	-6.6236067	1.7906251	1.7952827	4.654693	0.34616497	1.1255441
1.6281441	6.779591	-0.42422932	-6.175927	-3.714586	0.45865977	-1.6663133	-0.2649637
1.0305767	-0.80276746	-1.2857585	-4.0139427	0.92005306	2.4863534	2.246439	-1.7145692
0.4866904	-1.1133844	0.78472525	-2.0162046	-0.11626878	2.0925915	3.6772776	0.10068727
2.2241187	-3.078407	0.3361036	2.180679	-5.3275385	1.7807584	-0.5282783	0.16186729
-1.6523975	-0.053858005	0.27241033	1.7804478	-0.91150993	0.5105285	-0.76757586	2.142373
0.33902124	2.6723008	-0.5552428	-5.327122	0.21038334	-0.36689404	-3.005912	5.134924
5.710844	-3.8331454	-0.64838594	4.1139436	-2.0801132	-0.87982243	-1.1457103	5.627678
-2.9043713	-5.7863245	2.703832	-1.6543002	0.62418234	1.255399	1.3731385	3.9871507
3.418347	2.8874235	3.4445589	-0.65926915	-1.7779434	-3.1558352	4.737747	-1.2399975
0.7436929	-0.47687554	1.3116329	-4.792044	1.5427637	-0.48823792	1.1682588	3.895638
4.3679395	-1.2967855	-1.6903445	2.5204716	-3.5202672	3.4377077	1.0314643	2.853555
2.4748266	-0.8379387	-0.46655086	-1.2947409	-0.08778035	-1.290646	-0.41720456	-0.32770172
1.1868728	-1.2440178	-3.5227067	1.797701	-0.23910739	4.671383	-0.059066992	3.1534631
-2.2108598	-2.994594	-1.6763425	-0.39082423	-1.0512563	4.917839	-0.6021505	1.4133838
3.7549353	5.0134153	-1.5740196	-1.1223155	-0.79662013	-1.5926492	-0.48017406	-0.3819006
10.750271	0.4943161	-1.9794056	0.549313	-1.7029229	-0.21938875	4.8496356	-2.332348
-0.9918815	2.1317422	-1.8721915	2.6431625	3.868653	2.8797874	5.2607694	0.67152065
-1.5001005	-4.1488066	1.1651938	0.7070628	-2.600465	1.8460746	0.6915844	-1.5644714
2.5078907	-1.8067359	1.1453862	-0.16733475	-0.38435274	-0.9324207	0.8836508	3.7974327
3.579751	4.880768	-0.9708195	0.5995234	-1.4484738	-1.245896	0.6389833	-0.39522135
-2.3718274	-5.6683245	-3.0396972	1.6390227	-0.13704687	6.113728	-0.04699325	-0.17996961
-5.0236654	-5.039892	3.5112026	-3.154282	-0.2398104	0.87622076	-0.0655605	2.978441
-5.668297	0.9008304	5.1789117	4.2483473	-6.4364038	4.6782207	4.691913	2.9587495
-4.7871175	3.1672826	0.17119978	-2.3610866	3.4303868	0.4210933	1.8243929	-0.92825353
-4.537994	4.6535997	1.7248116	0.4613449	-2.486316	3.0232058	2.6202629	0.51044035
-0.32494092	-2.0416126	-0.20552228	-3.6437511	0.8289469	-0.41909128	-1.6095253	0.77107424
2.7042742	0.44425115	1.1273946	2.4206598	-5.336546	-1.4010384	-1.3339719	-0.13184606
-3.3446662	-5.427014	-5.736197	0.7510216	3.5497537	5.2446537	-1.993042	-2.415476
-0.065424815	7.3103266	2.495514	3.1345851	-7.404185	-0.18732396	-0.64004725	3.124592
0.54115754	0.94373363	1.0674288	-3.1486015	-0.03533979	-2.0292032	-0.25220063	-0.07957832
-3.4960792	-3.5916467	6.8892593	-6.3495393	-9.78858	2.5511465	1.4537926	-2.9161384
-3.3175004	-6.0515494	5.4601154	-3.771932	-5.10022	-5.585891	-5.477319	-3.6537902
-4.8152804	-5.558938	3.6437793	-3.8577719	-5.4345384	4.3016224	0.116650105	0.014565281
-3.8342433	-3.005911	0.21040347	-2.04373	-5.2082305	5.1588473	-2.1505291	-0.30224192
1.9392419	0.13052677	1.274629	-0.81679237	-1.7902453	1.6313268	4.8273783	-1.507361
2.1193154	0.85723054	1.7555281	-5.8238645	1.7987632	-0.1522999	4.2038703	2.3092215
-0.34314734	-1.621227	-0.50846183	2.3754456	-2.5618632	3.5407336	1.7627262	-0.89897424
1.81577	-3.112098	-2.2073772	0.18589814	-0.9060323	1.9939092	-2.9331098	5.1889157
-6.753613	-4.01837	5.696986	-2.4054477	-8.252663	3.6909392	-1.0141379	1.5439229
-7.588243	-1.5643789	1.611523	0.6981565	-2.223769	6.2264967	1.5246314	3.0295372
1.0087605	1.0056725	0.23063275	0.023972133	1.5825663	1.5782573	4.037478	3.647185
-0.87031776	-1.0618085	-1.4331893	-2.2257502	1.2281572	-0.38828218	-4.850283	6.0275226
-0.9233845	-3.650157	0.72221315	3.0838993	-3.5565972	3.0637894	2.8689523	-4.319006
0.15302658	-0.5285048	-0.3622111	-2.3873959	2.0834942	2.3789246	3.7587988	0.5598346
4.3961263	-0.85106725	-3.1924741	1.0264366	-1.1649822	3.8882837	2.3897667	-0.5932539
-1.3361778	1.6007297	-2.4373798	-2.868483	-4.182049	1.2690707	-5.937761	-3.3977385
-2.826092	0.56134105	-0.82176757	-1.1822487	-2.5774214	-0.57939416	-4.607354	-3.8493633
-2.4964576	-5.0845065	0.83795094	-2.6400106	-3.8482633	2.4608274	-1.6643155	-2.8754714
-1.7134863	-1.3401641	1.0749434	0.0071920156	-2.321979	-0.9596767	-1.8789809	-1.9391023
4.8561935	2.3870716	-0.7066582	-3.591464	3.103861	2.1769233	5.6176667	6.962429
2.28983	4.7875724	-1.045472	-1.8629862	1.4835578	-0.9902287	2.0128179	-0.66323674
3.961579	-2.8196032	2.092417	-1.18949	1.7820448	0.032359283	8.039748	-0.741837
5.0815825	-2.756142	-2.240074	1.0709065	-1.1337916	2.5986905	3.235364	-2.5684137
-0.82108164	-1.6130604	1.3652432	1.3115618	-0.6335148	-0.72069836	0.15624824	1.42087
0.056606166	7.869236	-0.98696893	-7.461676	-3.333365	0.1430709	-4.4577475	1.5678642
-3.1069338	-0.21549398	4.1227164	0.27321997	-10.581191	2.8009877	-1.3055545	-0.9723999
-2.3143263	1.8307605	1.8428289	-8.114607	0.019307116	2.0369837	0.13730289	5.9486556
7.775668	0.26073602	-2.4051979	-2.3585474	-2.353473	0.17323875	0.69750005	-2.2940755
3.0816684	5.26415	-0.32186177	-3.1958122	-4.534965	0.8999521	0.11646155	-1.3338367
2.909874	2.947863	-0.91323996	-7.0945334	1.6892253	-3.2753074	-3.3953974	3.3557956
-0.087774806	5.257108	0.69332784	6.2840757	-3.5803368	-1.9171056	-0.794803	1.1769601
-1.3141557	3.9374454	0.21013378	-3.097766	-4.7723536	-2.2051895	-6.3861265	-1.188698
1.006633	3.654027	0.09619395	-2.1608112	-9.127379	-2.7943554	-9.32519	-1.4842635
-1.9114455	0.8744057	-1.3404908	-5.907125	0.23670071	0.71631914	-4.9107513	4.002313
1.2454042	2.716105	-3.4988463	-12.202993	0.0919435	8.242576	-2.109746	12.454431
-10.721627	-2.7030764	1.7941885	14.886647	-6.3763733	7.06316	0.71612537	2.824929
-4.6446548	-0.5899295	-4.5674543	1.8802384	-7.5365076	9.006358	-4.0337653	-6.178917
-0.59252656	-0.7815328	-4.6068697	-0.73063475	-5.371767	6.536426	-4.219525	-1.8343065
-3.8102207	0.8752003	-5.4173193	-1.8164095	-1.6173431	2.3784976	-9.929457	0.024573676
-2.6613433	-1.7646499	-4.0106835	-1.674093	3.792399	-1.9683149	-7.6065416	0.6382175
1.069328	-2.8665874	2.1049612	-0.8334351	-1.0979667	2.6268106	7.22475	-3.1996644
-0.26077807	-0.0077364114	1.8964505	-2.141592	-1.6787665	2.085494	3.429343	0.7310407
2.9700336	0.32179648	-1.1800866	-2.3177187	0.5482896	1.9023323	4.318952	-3.3652525
1.1019424	-5.2495112	1.6594429	-1.475371	-2.4741688	0.9200092	0.6227781	0.7978009
1.4126219	-1.7010173	5.1959486	-2.441518	-2.991067	-2.4165454	2.9713917	0.84743804
-1.1684127	-2.5526097	-2.102179	2.71403	-1.791472	3.6502695	-1.0940226	0.03667379
3.2460527	-2.364394	-1.3690082	-2.394379	2.3329494	-0.22717734	-0.20897955	4.095351
-3.873789	-2.377047	0.19509329	0.61097306	-3.9911535	5.006673	-0.49501026	0.11584259
3.6196532	-0.366408	-1.6283746	-9.660039	3.0636127	5.926099	6.5599747	2.5954843
3.5399935	-2.707991	1.6551762	7.0238333	-7.6647882	2.848121	5.4542794	-5.049758
-2.179764	-0.93115616	-0.9232954	-1.7112769	1.9291414	2.4586651	2.5347447	-2.6718495
1.2736268	-1.269836	-2.9586065	-9.565808	-0.31880835	1.997085	-3.2230084	-3.0741844
-6.323665	-5.6504884	-3.0496087	-4.152216	0.69878274	1.1511309	-6.661688	-7.534569
0.35631964	-2.3011537	0.49203694	-0.6802387	-1.6595615	1.3073413	0.40488863	0.6214661
3.3977451	1.2534674	-1.2298049	-2.2957716	-0.0535295	0.18437278	0.34711203	1.500637
-3.3255694	1.3007998	-0.14783722	-0.3162228	-4.9211426	1.7541922	-2.8616543	-4.1035533
5.16383	-1.0767914	-1.5136187	-10.105254	2.864944	4.580134	5.3245735	3.6643882
-2.3435395	-1.7195748	-0.3121135	1.4178936	-2.4380915	2.4584117	-0.024398053	-3.0079014
2.758594	1.4376438	0.71791345	0.19864404	1.2215217	-0.587254	4.2147636	1.7121285
1.9572564	-1.4666302	-3.7688773	-2.6086395	1.0712515	3.7947347	-0.46548697	1.3993852
-0.5951926	-4.123774	0.7914995	2.6108952	1.829911	0.896568	2.3590572	4.2496204
3.5147266	-11.751059	-3.9992783	0.8315682	2.4202397	6.790061	3.5161414	1.7749194
2.0237417	-6.394138	-2.309769	-1.0351429	-1.0121846	4.568437	0.8574561	-0.7493663
0.19476101	-1.7377688	2.567116	-2.582643	0.8374543	-2.2881842	3.0510173	-2.786097
1.713124	-1.9529327	-1.5207243	1.7775586	-1.0091804	3.9978805	1.9333824	3.1141653
-1.785908	-4.0043197	-1.0605868	0.19784676	-4.025091	4.510904	-0.30884397	-4.4472823
-0.6899258	5.083606	-2.623794	-0.25991204	-6.373023	0.53743196	-8.770956	1.7117218
-4.2853355	-0.92825043	-3.2366638	-0.94174814	-4.0065846	4.1252894	-4.129833	-8.23632
6.9654384	3.0549436	-3.0390851	-1.3827761	-6.172464	-9.032966	-11.718547	-7.1358624
-0.9032566	1.948709	-5.1216736	-3.0976937	-3.687789	6.476433	-3.7342398	-2.2917323
-0.674899	6.7980695	-0.78140384	-8.46104	0.42068425	2.0016537	0.84017515	0.7448398
0.42991728	2.9057415	0.03591105	-1.0672845	0.64097214	-3.3220358	-1.3540523	-0.8939749
1.5253808	-0.93229485	-4.054664	-0.4880883	-1.3977652	3.6482775	-0.9172126	-3.7590687
1.1345277	4.901417	0.12136096	-4.07437	-2.569882	1.385683	-1.144369	5.5480328
5.224234	-2.7294748	-1.8807081	1.758515	-5.400547	3.7843575	-1.4336925	4.986255
0.089056395	-1.8555515	-1.3859094	2.4744053	-5.3157754	3.2941194	-1.4436352	-2.971569
-1.724733	-5.6683846	-3.2216015	0.86599797	0.4941567	4.759038	-1.2981358	0.18954365
2.2359152	2.9879766	-2.7581136	-5.169949	1.5743991	0.7789491	-2.21544	4.5738306
-1.4838803	-2.5689225	0.53515154	-1.1873741	-4.5518575	4.2745676	-0.052226525	-0.156346
-4.74519	-5.632941	-4.8325067	-2.41887	0.845399	6.001865	-3.2858124	-4.9625616
-3.367905	-3.363151	-5.8780007	-1.1355253	1.5105349	3.3169668	-5.9731545	-3.199932
1.73358	-0.986146	2.1417944	-2.0040607	-1.7379365	1.1655704	5.1118536	-2.1291084
0.35267633	1.5465945	-0.38880798	-0.17585212	-0.4048043	0.54114574	1.3245633	-1.1337488
-0.3990939	2.2294903	-0.23201945	-2.4075825	-1.9910908	1.2125925	-1.9077338	3.289753
0.60632527	0.64367	0.71683437	3.8225951	-1.292365	-1.6782467	0.7322607	-0.6619706
-2.063046	3.4576848	0.3417361	-7.0129194	-3.1362612	0.18400687	-5.0334954	2.1653752
0.30404422	-2.17285	0.33803385	-0.5835622	-2.6840835	1.7729832	0.6937782	-1.468105
-1.7776179	1.1322017	-1.753884	-0.19972086	-1.4519477	3.561924	-0.89514077	0.8047642
0.88354933	-0.5549851	-4.276466	-2.8667607	1.2705389	5.309662	-0.09220706	1.8031553
0.08038234	-0.36201808	-4.399458	0.8280744	-1.4517329	5.762778	-1.3822781	1.0742539
-2.6315036	-0.9745151	-2.2012966	2.0600832	-2.3963175	3.507368	-1.8776928	-2.4383159
-6.216984	-1.9225945	3.3590026	-2.17643	-3.1140194	1.267985	1.2713588	-6.074759
-1.9784029	6.2578993	3.7479064	-6.6698503	-7.94992	-1.3992528	-5.701636	4.3175898
1.2469752	3.8566732	-1.1207277	3.711556	-10.033788	0.15352209	-5.962338	-3.4879632
3.9601052	0.44677177	-3.3577259	-14.322557	2.4226546	-1.6754037	-3.4795942	-5.3799067
-1.0171002	-0.63272196	3.6645255	-2.2464573	1.0954823	-4.033901	4.681285	-7.6299443
-2.2517192	-1.9222144	0.08924578	-3.9396765	0.41331345	-0.68038756	-3.1716619	0.19460106
0.7275857	-0.36268046	-1.2997216	-0.3288432	-0.42708075	1.4976345	-1.4647698	4.154166
0.1685782	-3.7762015	-0.61687016	0.022758882	-1.0828826	3.9477046	0.9505293	3.2307618
1.7011102	-1.2334695	-1.6240728	4.796258	0.4682176	2.1531334	2.4385521	2.3716319
-2.5338128	-3.8549926	-1.6679645	1.7557138	-4.193786	5.4997773	-2.1746435	0.115297474
-0.3607055	-2.844672	0.8614495	-0.11523616	1.0896106	0.7355895	3.3315506	-1.1902214
8.152109	-0.4317375	-1.859908	0.62809455	-3.4662302	1.439062	3.1777704	-2.6416018
1.0590059	-2.7081592	0.10309966	4.6123877	-3.5976532	2.0210104	0.94785184	0.5115042
-1.7535474	0.75676984	3.3322096	-0.93600225	-8.660659	-0.69151706	-3.6062222	-1.8339075
0.26235333	5.315008	-2.1374624	0.9993971	-10.664083	0.94610834	-8.673791	-2.6177075
3.0936096	6.9222827	-1.7356977	-1.9518924	-6.195682	-1.6219225	-6.38755	0.5340982
4.604089	0.78879946	-0.7420903	-0.37392944	-6.271056	-0.71798694	-4.5226073	1.9080294
0.09602764	-1.1635108	-0.46654528	-0.7568802	-2.5039132	1.5505818	-0.033317443	-3.1996078
-5.1654563	-0.72401434	-3.4470606	0.28405812	0.4715101	5.190162	-0.8370357	-4.0380254
3.1418893	0.088827536	-0.02497487	-9.589565	0.7264077	-0.24438868	2.3435736	-4.685158
-3.2293956	0.7388375	1.1682959	-3.8187854	-0.10822262	-1.0370637	-1.0085297	-2.7797523
1.5865955	-5.5945992	1.0943135	1.2615095	-0.9311396	1.3166065	2.0423741	2.4536638
2.6545882	2.1304336	2.6338031	2.3604462	-4.4894896	-3.1625333	1.1405531	-2.070792
5.6026635	-2.307914	-0.78420293	-1.9507787	-3.0178154	3.4405026	3.5877807	-0.6356502
0.701707	-2.8001695	-0.40856084	-1.6809099	-1.6496633	5.8174357	5.844067	-3.4893296
6.3614664	-4.717333	-3.6397858	1.8157505	-1.9685379	4.900507	3.3844848	-2.2413476
3.385662	0.87879676	-1.3813015	-1.3607191	2.1272738	1.3463656	3.548816	2.2150009
1.2596314	-0.36796552	-0.6111913	1.6158906	0.2835936	2.7397418	4.6122155	-0.2787555
1.7371736	-3.6176229	-1.9092835	0.8732673	-1.463502	5.482047	2.6458087	0.9363434
-3.9256413	-5.455293	1.9487207	-0.3586086	-2.3105292	2.6401112	-0.46504915	1.4834316
-8.853269	0.3629396	-4.9015822	0.06401599	1.3428608	7.6334605	-2.15904	-3.250577
2.0119317	-1.8245894	-0.19921607	-1.717075	-2.103149	4.2512765	4.056837	-0.81054175
-0.40906644	-1.9879324	0.42239103	1.771087	-3.2998145	3.0931997	1.5485252	-0.4470619
5.09979	0.23425955	1.2087708	-3.1606529	-1.2926916	2.1320794	7.5311656	-1.474506
5.3409905	3.3031878	-4.571667	1.6758441	-3.8037875	2.0031848	-4.884119	6.1732974
0.25201997	3.4983943	1.0922784	-0.42011577	-0.06875519	-2.0284784	1.6588998	-1.4611262
3.3989983	-1.931106	-4.6130853	8.122483	-0.7489043	6.5289664	3.9993918	2.1125524
8.772785	-0.83297503	-6.6790953	2.2990763	-2.0907562	3.6005697	-0.1697516	-2.135867
1.68329	-2.6628127	-3.285609	1.9333024	-2.791621	1.9085013	-4.201216	0.079516605
7.371039	0.8392702	-2.9150739	0.05798438	-0.77434826	1.8592621	2.1435165	2.3008199
6.694299	-2.2048872	-3.881493	5.6439013	-0.8210361	2.821562	0.85678965	5.832511
-0.04564063	-3.6849265	-0.20808347	-0.41097492	2.726417	1.6801893	2.1869311	4.081799
3.5919373	-3.1680388	-2.5666914	6.49342	1.6155035	2.5892174	4.0335865	2.5506027
-2.4018092	-1.6632454	4.4038134	1.7351781	-5.4103827	-0.12320359	0.29829827	1.3695838
5.966296	0.8383433	-2.4123204	2.0957794	-5.4584947	1.1667756	-1.4574225	-1.0398093
3.846111	-4.56964	-0.89803225	1.7264104	-2.5867445	1.8083352	0.1351271	1.8962371
-1.6518571	5.6469502	1.5931302	-5.5709414	-4.701466	1.3836868	-3.171383	5.924974
1.8861216	1.2925181	1.4998955	-0.72125375	-2.2340581	0.3760249	1.5392624	3.579715
4.5299354	-0.89754266	-0.25546664	1.4223926	-0.8153421	0.32021347	3.4109676	-0.03808556
-0.15983501	1.343773	3.6795337	4.456196	-4.153016	-2.3138912	2.6975272	-2.5820546
1.4079734	-1.0133256	0.5376513	-1.5235838	0.92393357	-2.111235	-0.7344155	2.3632214
-0.16833192	-5.723159	-0.020936199	1.2909473	1.1592699	1.7072377	1.203068	3.001496
0.9898062	-3.515485	0.9307487	0.29585895	-1.9677047	2.3106537	2.3771384	0.9728873
2.202325	-0.35195327	0.51251036	-4.0955696	-1.6054115	0.06564188	-1.188282	3.7536912
0.28381482	1.519992	-1.2629808	-0.48816413	3.1722271	2.345212	2.5753348	6.0392423
3.7878659	-3.213759	-4.193932	-0.13779557	-2.4163554	7.12291	2.3717911	-1.6876824
1.0779861	-0.31348225	0.027461525	-1.0538061	0.46140587	-0.39857298	1.6876932	-1.681748
0.39204293	-0.55337924	1.0556164	0.27921367	-7.1111584	2.2583451	-2.6187458	2.6702776
0.4331303	-0.60338914	2.5517745	-2.138521	0.5509907	-1.211393	3.2245615	0.60198057
-0.55147696	0.37501478	-1.7175192	1.3599303	0.18961813	-1.094664	-2.956702	-0.317094
1.9778842	-0.061282873	0.19319573	-3.0651639	-0.94929785	2.1215098	2.1202826	2.265202
1.9970733	-3.4630485	1.522623	-1.5976828	-0.48793453	-0.8366925	0.94937044	1.8114188
-0.36165065	-0.33167106	-3.5587935	-5.178682	0.08027969	5.4132447	-0.90136397	0.30284142
-2.5844514	-1.7704757	-3.086348	-0.75013167	0.61683905	2.5111337	-3.0638924	-1.2016398
-1.2881945	8.528482	-0.24584818	-1.4067125	-1.6265116	0.38108984	-1.4046452	4.404513
2.184493	-3.8225095	-2.9991395	-1.1950808	-0.22079605	2.4714684	-2.23026	1.9879202
2.5661356	-1.068614	0.52887803	-2.7887743	-5.0947523	2.152974	-0.6340941	1.07448
0.76699895	-3.6178052	0.1589866	3.096135	-4.851868	3.5979588	0.7817047	0.14086324
0.23624745	1.6637732	-0.18787019	-7.0860534	0.7090778	1.7086672	-1.9764966	8.959863
-0.06772723	-3.668723	-1.2689714	-6.361806	3.4483106	3.234704	2.739257	-0.60500747
6.6145887	-2.1587203	-2.1416283	4.2542715	-2.2587397	1.2845905	1.4321334	1.8077345
-0.60050786	0.08600271	0.2262746	0.0338796	0.32176378	0.442717	0.23795721	2.9087741
-1.1865485	-4.316012	0.7563342	3.480884	-0.13925527	3.9277759	4.4084735	2.4326484
-2.4680214	0.91644806	-4.201249	5.301071	3.3250675	5.62667	2.954001	2.2425792
1.6008825	1.2400142	0.06612024	0.8089838	4.0312734	1.6579461	6.6695437	4.656921
-1.4443586	-1.958968	1.7664522	1.928751	0.8732874	-0.39259705	2.1893542	1.9001803
-1.7694491	-4.2712474	-0.9985738	0.4921074	0.53574735	1.8970885	-2.9195879	5.8856416
2.4589627	-2.983843	-5.1205926	4.179599	4.517375	2.1878798	0.1420547	3.939832
0.8900505	-2.2249815	2.799412	-2.827729	1.9155877	-0.7237015	5.584853	-0.11549317
1.2645895	-2.4796987	4.439513	0.39768437	-0.4881866	-0.92522997	8.764618	-4.768354
7.982517	0.29836163	0.7573712	-2.1986809	-1.9515179	-0.8635127	5.4114637	-2.474602
10.613186	-1.1590756	-2.4734023	-5.5030255	2.7230792	1.7347853	9.174143	-4.16268
0.62586135	-3.7756639	-0.73888403	1.8587892	-0.41506094	2.5396178	0.73122853	3.0054662
2.0738637	-1.0052345	2.411716	-0.7333686	0.46587217	-1.6563035	4.8387327	-1.6189762
-3.5383656	-3.088081	-0.7573496	3.0109112	-6.4563594	7.6985173	0.6649125	-2.7326186
0.49474365	-4.3507338	-2.8582797	-5.970275	0.610594	4.860148	-1.0492779	1.5389273
-0.044855	-3.0230157	0.7106863	-0.83308655	-0.78461295	2.1999605	1.5990084	2.1459596
-1.0021139	3.8843122	3.3669438	-2.507603	-1.3034534	0.26223707	6.847259	-4.680379
4.4059544	-0.4720128	-2.1090777	5.076449	-1.2366884	2.2787452	3.2544594	0.43284214
3.4901311	-1.255974	-5.613131	-0.06265949	1.6370549	6.0086765	1.9690176	0.9740176
0.26265115	2.9336183	0.8857076	-6.6895247	-0.48179793	-1.2978556	-0.2570655	-1.2781849
-3.5206664	2.5686085	-1.6985581	-1.1969026	-1.4389496	2.3911855	-1.5316001	-3.5563233
-6.2039385	-3.026153	2.592184	-6.4170785	-1.1531274	-2.7715375	-5.28764	-3.2203426
2.4450495	-2.5056112	-0.39145413	1.3388206	-4.9800544	-8.720852	-10.61247	-6.399172
-7.9979434	-4.640596	4.5624094	-6.611419	-3.4466739	0.11747089	-2.6279085	-2.941348
1.5869899	1.1264495	1.9213574	2.5039773	-2.9031835	-3.3837428	0.13552603	-1.9032388
-2.1702218	5.30771	-0.34238344	-3.701206	-2.5547135	-0.6397036	-2.6984153	-3.949587
-6.2837157	-7.2776737	-1.2652647	-1.28939	-6.2474213	6.3489685	-5.6589646	-3.2465453
-1.0776516	-0.9885882	-2.0721776	-4.6273565	-0.5366042	3.4916499	-1.0464275	-1.5061646
1.2150838	1.2497895	-0.72197145	-0.8842725	2.2167053	0.5762175	2.7297819	1.211346
